x=[0.794678], y=[0.700928], z=[0.000000]
x=[0.795562], y=[0.699859], z=[0.000000]
x=[0.796444], y=[0.698788], z=[0.000000]
x=[0.797324], y=[0.697715], z=[0.000000]
x=[0.798203], y=[0.696640], z=[0.000000]
x=[0.799079], y=[0.695563], z=[0.000000]
x=[0.799953], y=[0.694485], z=[0.000000]
x=[0.800826], y=[0.693404], z=[0.000000]
x=[0.801697], y=[0.692322], z=[0.000000]
x=[0.802566], y=[0.691237], z=[0.000000]
x=[0.803432], y=[0.690151], z=[0.000000]
x=[0.804297], y=[0.689063], z=[0.000000]
x=[0.805161], y=[0.687973], z=[0.000000]
x=[0.806022], y=[0.686881], z=[0.000000]
x=[0.806881], y=[0.685787], z=[0.000000]
x=[0.807738], y=[0.684691], z=[0.000000]
x=[0.808594], y=[0.683594], z=[0.000000]
x=[0.809447], y=[0.682494], z=[0.000000]
x=[0.810299], y=[0.681393], z=[0.000000]
x=[0.811149], y=[0.680289], z=[0.000000]
x=[0.811996], y=[0.679184], z=[0.000000]
x=[0.812842], y=[0.678077], z=[0.000000]
x=[0.813686], y=[0.676968], z=[0.000000]
x=[0.814528], y=[0.675857], z=[0.000000]
x=[0.815369], y=[0.674744], z=[0.000000]
x=[0.816207], y=[0.673629], z=[0.000000]
x=[0.817043], y=[0.672512], z=[0.000000]
x=[0.817878], y=[0.671393], z=[0.000000]
x=[0.818710], y=[0.670273], z=[0.000000]
x=[0.819541], y=[0.669150], z=[0.000000]
x=[0.820370], y=[0.668026], z=[0.000000]
x=[0.821197], y=[0.666900], z=[0.000000]
x=[0.822021], y=[0.665771], z=[0.000000]
x=[0.822845], y=[0.664641], z=[0.000000]
x=[0.823666], y=[0.663509], z=[0.000000]
x=[0.824485], y=[0.662375], z=[0.000000]
x=[0.825302], y=[0.661240], z=[0.000000]
x=[0.826118], y=[0.660102], z=[0.000000]
x=[0.826931], y=[0.658962], z=[0.000000]
x=[0.827743], y=[0.657821], z=[0.000000]
x=[0.828552], y=[0.656677], z=[0.000000]
x=[0.829360], y=[0.655532], z=[0.000000]
x=[0.830166], y=[0.654385], z=[0.000000]
x=[0.830970], y=[0.653235], z=[0.000000]
x=[0.831772], y=[0.652084], z=[0.000000]
x=[0.832572], y=[0.650931], z=[0.000000]
x=[0.833370], y=[0.649776], z=[0.000000]
x=[0.834167], y=[0.648620], z=[0.000000]
x=[0.834961], y=[0.647461], z=[0.000000]
x=[0.835753], y=[0.646300], z=[0.000000]
x=[0.836544], y=[0.645138], z=[0.000000]
x=[0.837333], y=[0.643973], z=[0.000000]
x=[0.838120], y=[0.642807], z=[0.000000]
x=[0.838904], y=[0.641639], z=[0.000000]
x=[0.839687], y=[0.640469], z=[0.000000]
x=[0.840468], y=[0.639297], z=[0.000000]
x=[0.841248], y=[0.638123], z=[0.000000]
x=[0.842025], y=[0.636947], z=[0.000000]
x=[0.842800], y=[0.635769], z=[0.000000]
x=[0.843574], y=[0.634589], z=[0.000000]
x=[0.844345], y=[0.633408], z=[0.000000]
x=[0.845115], y=[0.632224], z=[0.000000]
x=[0.845882], y=[0.631039], z=[0.000000]
x=[0.846648], y=[0.629851], z=[0.000000]
x=[0.847412], y=[0.628662], z=[0.000000]
x=[0.848174], y=[0.627471], z=[0.000000]
x=[0.848934], y=[0.626278], z=[0.000000]
x=[0.849692], y=[0.625083], z=[0.000000]
x=[0.850449], y=[0.623886], z=[0.000000]
x=[0.851203], y=[0.622687], z=[0.000000]
x=[0.851955], y=[0.621487], z=[0.000000]
x=[0.852706], y=[0.620284], z=[0.000000]
x=[0.853455], y=[0.619080], z=[0.000000]
x=[0.854201], y=[0.617873], z=[0.000000]
x=[0.854946], y=[0.616665], z=[0.000000]
x=[0.855689], y=[0.615455], z=[0.000000]
x=[0.856430], y=[0.614243], z=[0.000000]
x=[0.857169], y=[0.613029], z=[0.000000]
x=[0.857906], y=[0.611813], z=[0.000000]
x=[0.858642], y=[0.610595], z=[0.000000]
x=[0.859375], y=[0.609375], z=[0.000000]
x=[0.860106], y=[0.608153], z=[0.000000]
x=[0.860836], y=[0.606930], z=[0.000000]
x=[0.861564], y=[0.605704], z=[0.000000]
x=[0.862289], y=[0.604477], z=[0.000000]
x=[0.863013], y=[0.603248], z=[0.000000]
x=[0.863735], y=[0.602016], z=[0.000000]
x=[0.864455], y=[0.600783], z=[0.000000]
x=[0.865173], y=[0.599548], z=[0.000000]
x=[0.865890], y=[0.598311], z=[0.000000]
x=[0.866604], y=[0.597073], z=[0.000000]
x=[0.867316], y=[0.595832], z=[0.000000]
x=[0.868027], y=[0.594589], z=[0.000000]
x=[0.868735], y=[0.593345], z=[0.000000]
x=[0.869442], y=[0.592098], z=[0.000000]
x=[0.870147], y=[0.590850], z=[0.000000]
x=[0.870850], y=[0.589600], z=[0.000000]
x=[0.871551], y=[0.588347], z=[0.000000]
x=[0.872250], y=[0.587093], z=[0.000000]
x=[0.872947], y=[0.585837], z=[0.000000]
x=[0.873642], y=[0.584579], z=[0.000000]
x=[0.874335], y=[0.583320], z=[0.000000]
x=[0.875027], y=[0.582058], z=[0.000000]
x=[0.875716], y=[0.580794], z=[0.000000]
x=[0.876404], y=[0.579529], z=[0.000000]
x=[0.877090], y=[0.578261], z=[0.000000]
x=[0.877773], y=[0.576992], z=[0.000000]
x=[0.878455], y=[0.575721], z=[0.000000]
x=[0.879135], y=[0.574448], z=[0.000000]
x=[0.879813], y=[0.573173], z=[0.000000]
x=[0.880489], y=[0.571896], z=[0.000000]
x=[0.881164], y=[0.570617], z=[0.000000]
x=[0.881836], y=[0.569336], z=[0.000000]
x=[0.882506], y=[0.568053], z=[0.000000]
x=[0.883175], y=[0.566769], z=[0.000000]
x=[0.883842], y=[0.565482], z=[0.000000]
x=[0.884506], y=[0.564194], z=[0.000000]
x=[0.885169], y=[0.562903], z=[0.000000]
x=[0.885830], y=[0.561611], z=[0.000000]
x=[0.886489], y=[0.560317], z=[0.000000]
x=[0.887146], y=[0.559021], z=[0.000000]
x=[0.887801], y=[0.557723], z=[0.000000]
x=[0.888454], y=[0.556423], z=[0.000000]
x=[0.889106], y=[0.555121], z=[0.000000]
x=[0.889755], y=[0.553818], z=[0.000000]
x=[0.890403], y=[0.552512], z=[0.000000]
x=[0.891048], y=[0.551205], z=[0.000000]
x=[0.891692], y=[0.549895], z=[0.000000]
x=[0.892334], y=[0.548584], z=[0.000000]
x=[0.892974], y=[0.547271], z=[0.000000]
x=[0.893612], y=[0.545956], z=[0.000000]
x=[0.894248], y=[0.544639], z=[0.000000]
x=[0.894882], y=[0.543320], z=[0.000000]
x=[0.895514], y=[0.541999], z=[0.000000]
x=[0.896145], y=[0.540676], z=[0.000000]
x=[0.896773], y=[0.539351], z=[0.000000]
x=[0.897400], y=[0.538025], z=[0.000000]
x=[0.898025], y=[0.536696], z=[0.000000]
x=[0.898647], y=[0.535366], z=[0.000000]
x=[0.899268], y=[0.534034], z=[0.000000]
x=[0.899887], y=[0.532700], z=[0.000000]
x=[0.900504], y=[0.531363], z=[0.000000]
x=[0.901119], y=[0.530025], z=[0.000000]
x=[0.901732], y=[0.528686], z=[0.000000]
x=[0.902344], y=[0.527344], z=[0.000000]
x=[0.902953], y=[0.526000], z=[0.000000]
x=[0.903561], y=[0.524654], z=[0.000000]
x=[0.904166], y=[0.523307], z=[0.000000]
x=[0.904770], y=[0.521957], z=[0.000000]
x=[0.905372], y=[0.520606], z=[0.000000]
x=[0.905972], y=[0.519253], z=[0.000000]
x=[0.906569], y=[0.517898], z=[0.000000]
x=[0.907166], y=[0.516541], z=[0.000000]
x=[0.907760], y=[0.515182], z=[0.000000]
x=[0.908352], y=[0.513821], z=[0.000000]
x=[0.908942], y=[0.512458], z=[0.000000]
x=[0.909531], y=[0.511093], z=[0.000000]
x=[0.910117], y=[0.509727], z=[0.000000]
x=[0.910702], y=[0.508358], z=[0.000000]
x=[0.911284], y=[0.506988], z=[0.000000]
x=[0.911865], y=[0.505615], z=[0.000000]
x=[0.912444], y=[0.504241], z=[0.000000]
x=[0.913021], y=[0.502865], z=[0.000000]
x=[0.913596], y=[0.501487], z=[0.000000]
x=[0.914169], y=[0.500107], z=[0.000000]
x=[0.914741], y=[0.498725], z=[0.000000]
x=[0.915310], y=[0.497341], z=[0.000000]
x=[0.915877], y=[0.495955], z=[0.000000]
x=[0.916443], y=[0.494568], z=[0.000000]
x=[0.917006], y=[0.493178], z=[0.000000]
x=[0.917568], y=[0.491787], z=[0.000000]
x=[0.918128], y=[0.490394], z=[0.000000]
x=[0.918686], y=[0.488998], z=[0.000000]
x=[0.919242], y=[0.487601], z=[0.000000]
x=[0.919796], y=[0.486202], z=[0.000000]
x=[0.920348], y=[0.484801], z=[0.000000]
x=[0.920898], y=[0.483398], z=[0.000000]
x=[0.921447], y=[0.481994], z=[0.000000]
x=[0.921993], y=[0.480587], z=[0.000000]
x=[0.922538], y=[0.479178], z=[0.000000]
x=[0.923080], y=[0.477768], z=[0.000000]
x=[0.923621], y=[0.476356], z=[0.000000]
x=[0.924160], y=[0.474941], z=[0.000000]
x=[0.924697], y=[0.473525], z=[0.000000]
x=[0.925232], y=[0.472107], z=[0.000000]
x=[0.925765], y=[0.470687], z=[0.000000]
x=[0.926296], y=[0.469265], z=[0.000000]
x=[0.926826], y=[0.467841], z=[0.000000]
x=[0.927353], y=[0.466415], z=[0.000000]
x=[0.927878], y=[0.464988], z=[0.000000]
x=[0.928402], y=[0.463558], z=[0.000000]
x=[0.928924], y=[0.462127], z=[0.000000]
x=[0.929443], y=[0.460693], z=[0.000000]
x=[0.929961], y=[0.459258], z=[0.000000]
x=[0.930477], y=[0.457821], z=[0.000000]
x=[0.930991], y=[0.456382], z=[0.000000]
x=[0.931503], y=[0.454941], z=[0.000000]
x=[0.932014], y=[0.453498], z=[0.000000]
x=[0.932522], y=[0.452053], z=[0.000000]
x=[0.933028], y=[0.450606], z=[0.000000]
x=[0.933533], y=[0.449158], z=[0.000000]
x=[0.934035], y=[0.447707], z=[0.000000]
x=[0.934536], y=[0.446255], z=[0.000000]
x=[0.935035], y=[0.444800], z=[0.000000]
x=[0.935532], y=[0.443344], z=[0.000000]
x=[0.936027], y=[0.441886], z=[0.000000]
x=[0.936520], y=[0.440426], z=[0.000000]
x=[0.937011], y=[0.438964], z=[0.000000]
x=[0.937500], y=[0.437500], z=[0.000000]
x=[0.937987], y=[0.436034], z=[0.000000]
x=[0.938473], y=[0.434566], z=[0.000000]
x=[0.938956], y=[0.433097], z=[0.000000]
x=[0.939438], y=[0.431625], z=[0.000000]
x=[0.939918], y=[0.430152], z=[0.000000]
x=[0.940395], y=[0.428677], z=[0.000000]
x=[0.940871], y=[0.427199], z=[0.000000]
x=[0.941345], y=[0.425720], z=[0.000000]
x=[0.941817], y=[0.424239], z=[0.000000]
x=[0.942287], y=[0.422756], z=[0.000000]
x=[0.942756], y=[0.421271], z=[0.000000]
x=[0.943222], y=[0.419785], z=[0.000000]
x=[0.943686], y=[0.418296], z=[0.000000]
x=[0.944149], y=[0.416805], z=[0.000000]
x=[0.944610], y=[0.415313], z=[0.000000]
x=[0.945068], y=[0.413818], z=[0.000000]
x=[0.945525], y=[0.412322], z=[0.000000]
x=[0.945980], y=[0.410824], z=[0.000000]
x=[0.946433], y=[0.409324], z=[0.000000]
x=[0.946884], y=[0.407822], z=[0.000000]
x=[0.947333], y=[0.406318], z=[0.000000]
x=[0.947781], y=[0.404812], z=[0.000000]
x=[0.948226], y=[0.403304], z=[0.000000]
x=[0.948669], y=[0.401794], z=[0.000000]
x=[0.949111], y=[0.400283], z=[0.000000]
x=[0.949551], y=[0.398769], z=[0.000000]
x=[0.949988], y=[0.397254], z=[0.000000]
x=[0.950424], y=[0.395737], z=[0.000000]
x=[0.950858], y=[0.394217], z=[0.000000]
x=[0.951290], y=[0.392696], z=[0.000000]
x=[0.951720], y=[0.391173], z=[0.000000]
x=[0.952148], y=[0.389648], z=[0.000000]
x=[0.952575], y=[0.388122], z=[0.000000]
x=[0.952999], y=[0.386593], z=[0.000000]
x=[0.953422], y=[0.385062], z=[0.000000]
x=[0.953842], y=[0.383530], z=[0.000000]
x=[0.954261], y=[0.381995], z=[0.000000]
x=[0.954678], y=[0.380459], z=[0.000000]
x=[0.955092], y=[0.378921], z=[0.000000]
x=[0.955505], y=[0.377380], z=[0.000000]
x=[0.955916], y=[0.375838], z=[0.000000]
x=[0.956326], y=[0.374294], z=[0.000000]
x=[0.956733], y=[0.372748], z=[0.000000]
x=[0.957138], y=[0.371201], z=[0.000000]
x=[0.957541], y=[0.369651], z=[0.000000]
x=[0.957943], y=[0.368099], z=[0.000000]
x=[0.958343], y=[0.366546], z=[0.000000]
x=[0.958740], y=[0.364990], z=[0.000000]
x=[0.959136], y=[0.363433], z=[0.000000]
x=[0.959530], y=[0.361874], z=[0.000000]
x=[0.959922], y=[0.360312], z=[0.000000]
x=[0.960312], y=[0.358749], z=[0.000000]
x=[0.960700], y=[0.357184], z=[0.000000]
x=[0.961086], y=[0.355618], z=[0.000000]
x=[0.961471], y=[0.354049], z=[0.000000]
x=[0.961853], y=[0.352478], z=[0.000000]
x=[0.962234], y=[0.350905], z=[0.000000]
x=[0.962612], y=[0.349331], z=[0.000000]
x=[0.962989], y=[0.347754], z=[0.000000]
x=[0.963364], y=[0.346176], z=[0.000000]
x=[0.963737], y=[0.344596], z=[0.000000]
x=[0.964108], y=[0.343014], z=[0.000000]
x=[0.964477], y=[0.341430], z=[0.000000]
x=[0.964844], y=[0.339844], z=[0.000000]
x=[0.965209], y=[0.338256], z=[0.000000]
x=[0.965572], y=[0.336666], z=[0.000000]
x=[0.965934], y=[0.335074], z=[0.000000]
x=[0.966293], y=[0.333481], z=[0.000000]
x=[0.966651], y=[0.331885], z=[0.000000]
x=[0.967007], y=[0.330288], z=[0.000000]
x=[0.967360], y=[0.328689], z=[0.000000]
x=[0.967712], y=[0.327087], z=[0.000000]
x=[0.968062], y=[0.325484], z=[0.000000]
x=[0.968410], y=[0.323879], z=[0.000000]
x=[0.968757], y=[0.322272], z=[0.000000]
x=[0.969101], y=[0.320663], z=[0.000000]
x=[0.969443], y=[0.319053], z=[0.000000]
x=[0.969784], y=[0.317440], z=[0.000000]
x=[0.970122], y=[0.315825], z=[0.000000]
x=[0.970459], y=[0.314209], z=[0.000000]
x=[0.970794], y=[0.312591], z=[0.000000]
x=[0.971127], y=[0.310970], z=[0.000000]
x=[0.971457], y=[0.309348], z=[0.000000]
x=[0.971786], y=[0.307724], z=[0.000000]
x=[0.972114], y=[0.306098], z=[0.000000]
x=[0.972439], y=[0.304470], z=[0.000000]
x=[0.972762], y=[0.302840], z=[0.000000]
x=[0.973083], y=[0.301208], z=[0.000000]
x=[0.973403], y=[0.299575], z=[0.000000]
x=[0.973721], y=[0.297939], z=[0.000000]
x=[0.974036], y=[0.296302], z=[0.000000]
x=[0.974350], y=[0.294662], z=[0.000000]
x=[0.974662], y=[0.293021], z=[0.000000]
x=[0.974972], y=[0.291378], z=[0.000000]
x=[0.975280], y=[0.289733], z=[0.000000]
x=[0.975586], y=[0.288086], z=[0.000000]
x=[0.975890], y=[0.286437], z=[0.000000]
x=[0.976192], y=[0.284786], z=[0.000000]
x=[0.976493], y=[0.283134], z=[0.000000]
x=[0.976791], y=[0.281479], z=[0.000000]
x=[0.977088], y=[0.279822], z=[0.000000]
x=[0.977383], y=[0.278164], z=[0.000000]
x=[0.977675], y=[0.276504], z=[0.000000]
x=[0.977966], y=[0.274841], z=[0.000000]
x=[0.978255], y=[0.273177], z=[0.000000]
x=[0.978542], y=[0.271511], z=[0.000000]
x=[0.978827], y=[0.269843], z=[0.000000]
x=[0.979111], y=[0.268173], z=[0.000000]
x=[0.979392], y=[0.266501], z=[0.000000]
x=[0.979671], y=[0.264828], z=[0.000000]
x=[0.979949], y=[0.263152], z=[0.000000]
x=[0.980225], y=[0.261475], z=[0.000000]
x=[0.980498], y=[0.259795], z=[0.000000]
x=[0.980770], y=[0.258114], z=[0.000000]
x=[0.981040], y=[0.256431], z=[0.000000]
x=[0.981308], y=[0.254745], z=[0.000000]
x=[0.981574], y=[0.253058], z=[0.000000]
x=[0.981838], y=[0.251369], z=[0.000000]
x=[0.982100], y=[0.249679], z=[0.000000]
x=[0.982361], y=[0.247986], z=[0.000000]
x=[0.982619], y=[0.246291], z=[0.000000]
x=[0.982876], y=[0.244595], z=[0.000000]
x=[0.983130], y=[0.242896], z=[0.000000]
x=[0.983383], y=[0.241196], z=[0.000000]
x=[0.983634], y=[0.239493], z=[0.000000]
x=[0.983883], y=[0.237789], z=[0.000000]
x=[0.984130], y=[0.236083], z=[0.000000]
x=[0.984375], y=[0.234375], z=[0.000000]
x=[0.984618], y=[0.232665], z=[0.000000]
x=[0.984859], y=[0.230953], z=[0.000000]
x=[0.985099], y=[0.229239], z=[0.000000]
x=[0.985336], y=[0.227524], z=[0.000000]
x=[0.985572], y=[0.225806], z=[0.000000]
x=[0.985806], y=[0.224087], z=[0.000000]
x=[0.986037], y=[0.222365], z=[0.000000]
x=[0.986267], y=[0.220642], z=[0.000000]
x=[0.986495], y=[0.218917], z=[0.000000]
x=[0.986721], y=[0.217190], z=[0.000000]
x=[0.986945], y=[0.215461], z=[0.000000]
x=[0.987167], y=[0.213730], z=[0.000000]
x=[0.987388], y=[0.211997], z=[0.000000]
x=[0.987606], y=[0.210262], z=[0.000000]
x=[0.987823], y=[0.208526], z=[0.000000]
x=[0.988037], y=[0.206787], z=[0.000000]
x=[0.988250], y=[0.205047], z=[0.000000]
x=[0.988461], y=[0.203304], z=[0.000000]
x=[0.988669], y=[0.201560], z=[0.000000]
x=[0.988876], y=[0.199814], z=[0.000000]
x=[0.989081], y=[0.198066], z=[0.000000]
x=[0.989285], y=[0.196316], z=[0.000000]
x=[0.989486], y=[0.194564], z=[0.000000]
x=[0.989685], y=[0.192810], z=[0.000000]
x=[0.989882], y=[0.191054], z=[0.000000]
x=[0.990078], y=[0.189297], z=[0.000000]
x=[0.990272], y=[0.187537], z=[0.000000]
x=[0.990463], y=[0.185776], z=[0.000000]
x=[0.990653], y=[0.184012], z=[0.000000]
x=[0.990841], y=[0.182247], z=[0.000000]
x=[0.991027], y=[0.180480], z=[0.000000]
x=[0.991211], y=[0.178711], z=[0.000000]
x=[0.991393], y=[0.176940], z=[0.000000]
x=[0.991573], y=[0.175167], z=[0.000000]
x=[0.991752], y=[0.173392], z=[0.000000]
x=[0.991928], y=[0.171616], z=[0.000000]
x=[0.992103], y=[0.169837], z=[0.000000]
x=[0.992275], y=[0.168056], z=[0.000000]
x=[0.992446], y=[0.166274], z=[0.000000]
x=[0.992615], y=[0.164490], z=[0.000000]
x=[0.992782], y=[0.162704], z=[0.000000]
x=[0.992947], y=[0.160915], z=[0.000000]
x=[0.993110], y=[0.159125], z=[0.000000]
x=[0.993271], y=[0.157333], z=[0.000000]
x=[0.993430], y=[0.155540], z=[0.000000]
x=[0.993587], y=[0.153744], z=[0.000000]
x=[0.993743], y=[0.151946], z=[0.000000]
x=[0.993896], y=[0.150146], z=[0.000000]
x=[0.994048], y=[0.148345], z=[0.000000]
x=[0.994198], y=[0.146542], z=[0.000000]
x=[0.994346], y=[0.144736], z=[0.000000]
x=[0.994492], y=[0.142929], z=[0.000000]
x=[0.994636], y=[0.141120], z=[0.000000]
x=[0.994778], y=[0.139309], z=[0.000000]
x=[0.994918], y=[0.137496], z=[0.000000]
x=[0.995056], y=[0.135681], z=[0.000000]
x=[0.995193], y=[0.133864], z=[0.000000]
x=[0.995327], y=[0.132046], z=[0.000000]
x=[0.995460], y=[0.130225], z=[0.000000]
x=[0.995590], y=[0.128403], z=[0.000000]
x=[0.995719], y=[0.126578], z=[0.000000]
x=[0.995846], y=[0.124752], z=[0.000000]
x=[0.995971], y=[0.122924], z=[0.000000]
x=[0.996094], y=[0.121094], z=[0.000000]
x=[0.996215], y=[0.119262], z=[0.000000]
x=[0.996334], y=[0.117428], z=[0.000000]
x=[0.996451], y=[0.115592], z=[0.000000]
x=[0.996567], y=[0.113754], z=[0.000000]
x=[0.996680], y=[0.111915], z=[0.000000]
x=[0.996792], y=[0.110073], z=[0.000000]
x=[0.996902], y=[0.108230], z=[0.000000]
x=[0.997009], y=[0.106384], z=[0.000000]
x=[0.997115], y=[0.104537], z=[0.000000]
x=[0.997219], y=[0.102688], z=[0.000000]
x=[0.997321], y=[0.100837], z=[0.000000]
x=[0.997421], y=[0.098984], z=[0.000000]
x=[0.997519], y=[0.097129], z=[0.000000]
x=[0.997616], y=[0.095272], z=[0.000000]
x=[0.997710], y=[0.093413], z=[0.000000]
x=[0.997803], y=[0.091553], z=[0.000000]
x=[0.997893], y=[0.089690], z=[0.000000]
x=[0.997982], y=[0.087826], z=[0.000000]
x=[0.998069], y=[0.085959], z=[0.000000]
x=[0.998154], y=[0.084091], z=[0.000000]
x=[0.998237], y=[0.082221], z=[0.000000]
x=[0.998318], y=[0.080349], z=[0.000000]
x=[0.998397], y=[0.078475], z=[0.000000]
x=[0.998474], y=[0.076599], z=[0.000000]
x=[0.998549], y=[0.074721], z=[0.000000]
x=[0.998623], y=[0.072842], z=[0.000000]
x=[0.998694], y=[0.070960], z=[0.000000]
x=[0.998764], y=[0.069077], z=[0.000000]
x=[0.998832], y=[0.067191], z=[0.000000]
x=[0.998898], y=[0.065304], z=[0.000000]
x=[0.998961], y=[0.063415], z=[0.000000]
x=[0.999023], y=[0.061523], z=[0.000000]
x=[0.999084], y=[0.059630], z=[0.000000]
x=[0.999142], y=[0.057735], z=[0.000000]
x=[0.999198], y=[0.055839], z=[0.000000]
x=[0.999252], y=[0.053940], z=[0.000000]
x=[0.999305], y=[0.052039], z=[0.000000]
x=[0.999355], y=[0.050137], z=[0.000000]
x=[0.999404], y=[0.048232], z=[0.000000]
x=[0.999451], y=[0.046326], z=[0.000000]
x=[0.999496], y=[0.044417], z=[0.000000]
x=[0.999538], y=[0.042507], z=[0.000000]
x=[0.999579], y=[0.040595], z=[0.000000]
x=[0.999619], y=[0.038681], z=[0.000000]
x=[0.999656], y=[0.036765], z=[0.000000]
x=[0.999691], y=[0.034847], z=[0.000000]
x=[0.999724], y=[0.032928], z=[0.000000]
x=[0.999756], y=[0.031006], z=[0.000000]
x=[0.999785], y=[0.029082], z=[0.000000]
x=[0.999813], y=[0.027157], z=[0.000000]
x=[0.999839], y=[0.025229], z=[0.000000]
x=[0.999863], y=[0.023300], z=[0.000000]
x=[0.999885], y=[0.021369], z=[0.000000]
x=[0.999905], y=[0.019436], z=[0.000000]
x=[0.999923], y=[0.017501], z=[0.000000]
x=[0.999939], y=[0.015564], z=[0.000000]
x=[0.999953], y=[0.013625], z=[0.000000]
x=[0.999966], y=[0.011684], z=[0.000000]
x=[0.999976], y=[0.009742], z=[0.000000]
x=[0.999985], y=[0.007797], z=[0.000000]
x=[0.999991], y=[0.005851], z=[0.000000]
x=[0.999996], y=[0.003902], z=[0.000000]
x=[0.999999], y=[0.001952], z=[0.000000]
[--------------------------------------------------------------------------------]
x=[0.001952], y=[0.999999], z=[0.000000]
x=[0.003902], y=[0.999996], z=[0.000000]
x=[0.005851], y=[0.999991], z=[0.000000]
x=[0.007797], y=[0.999985], z=[0.000000]
x=[0.009742], y=[0.999976], z=[0.000000]
x=[0.011684], y=[0.999966], z=[0.000000]
x=[0.013625], y=[0.999953], z=[0.000000]
x=[0.015564], y=[0.999939], z=[0.000000]
x=[0.017501], y=[0.999923], z=[0.000000]
x=[0.019436], y=[0.999905], z=[0.000000]
x=[0.021369], y=[0.999885], z=[0.000000]
x=[0.023300], y=[0.999863], z=[0.000000]
x=[0.025229], y=[0.999839], z=[0.000000]
x=[0.027157], y=[0.999813], z=[0.000000]
x=[0.029082], y=[0.999785], z=[0.000000]
x=[0.031006], y=[0.999756], z=[0.000000]
x=[0.032928], y=[0.999724], z=[0.000000]
x=[0.034847], y=[0.999691], z=[0.000000]
x=[0.036765], y=[0.999656], z=[0.000000]
x=[0.038681], y=[0.999619], z=[0.000000]
x=[0.040595], y=[0.999579], z=[0.000000]
x=[0.042507], y=[0.999538], z=[0.000000]
x=[0.044417], y=[0.999496], z=[0.000000]
x=[0.046326], y=[0.999451], z=[0.000000]
x=[0.048232], y=[0.999404], z=[0.000000]
x=[0.050137], y=[0.999355], z=[0.000000]
x=[0.052039], y=[0.999305], z=[0.000000]
x=[0.053940], y=[0.999252], z=[0.000000]
x=[0.055839], y=[0.999198], z=[0.000000]
x=[0.057735], y=[0.999142], z=[0.000000]
x=[0.059630], y=[0.999084], z=[0.000000]
x=[0.061523], y=[0.999023], z=[0.000000]
x=[0.063415], y=[0.998961], z=[0.000000]
x=[0.065304], y=[0.998898], z=[0.000000]
x=[0.067191], y=[0.998832], z=[0.000000]
x=[0.069077], y=[0.998764], z=[0.000000]
x=[0.070960], y=[0.998694], z=[0.000000]
x=[0.072842], y=[0.998623], z=[0.000000]
x=[0.074721], y=[0.998549], z=[0.000000]
x=[0.076599], y=[0.998474], z=[0.000000]
x=[0.078475], y=[0.998397], z=[0.000000]
x=[0.080349], y=[0.998318], z=[0.000000]
x=[0.082221], y=[0.998237], z=[0.000000]
x=[0.084091], y=[0.998154], z=[0.000000]
x=[0.085959], y=[0.998069], z=[0.000000]
x=[0.087826], y=[0.997982], z=[0.000000]
x=[0.089690], y=[0.997893], z=[0.000000]
x=[0.091553], y=[0.997803], z=[0.000000]
x=[0.093413], y=[0.997710], z=[0.000000]
x=[0.095272], y=[0.997616], z=[0.000000]
x=[0.097129], y=[0.997519], z=[0.000000]
x=[0.098984], y=[0.997421], z=[0.000000]
x=[0.100837], y=[0.997321], z=[0.000000]
x=[0.102688], y=[0.997219], z=[0.000000]
x=[0.104537], y=[0.997115], z=[0.000000]
x=[0.106384], y=[0.997009], z=[0.000000]
x=[0.108230], y=[0.996902], z=[0.000000]
x=[0.110073], y=[0.996792], z=[0.000000]
x=[0.111915], y=[0.996680], z=[0.000000]
x=[0.113754], y=[0.996567], z=[0.000000]
x=[0.115592], y=[0.996451], z=[0.000000]
x=[0.117428], y=[0.996334], z=[0.000000]
x=[0.119262], y=[0.996215], z=[0.000000]
x=[0.121094], y=[0.996094], z=[0.000000]
x=[0.122924], y=[0.995971], z=[0.000000]
x=[0.124752], y=[0.995846], z=[0.000000]
x=[0.126578], y=[0.995719], z=[0.000000]
x=[0.128403], y=[0.995590], z=[0.000000]
x=[0.130225], y=[0.995460], z=[0.000000]
x=[0.132046], y=[0.995327], z=[0.000000]
x=[0.133864], y=[0.995193], z=[0.000000]
x=[0.135681], y=[0.995056], z=[0.000000]
x=[0.137496], y=[0.994918], z=[0.000000]
x=[0.139309], y=[0.994778], z=[0.000000]
x=[0.141120], y=[0.994636], z=[0.000000]
x=[0.142929], y=[0.994492], z=[0.000000]
x=[0.144736], y=[0.994346], z=[0.000000]
x=[0.146542], y=[0.994198], z=[0.000000]
x=[0.148345], y=[0.994048], z=[0.000000]
x=[0.150146], y=[0.993896], z=[0.000000]
x=[0.151946], y=[0.993743], z=[0.000000]
x=[0.153744], y=[0.993587], z=[0.000000]
x=[0.155540], y=[0.993430], z=[0.000000]
x=[0.157333], y=[0.993271], z=[0.000000]
x=[0.159125], y=[0.993110], z=[0.000000]
x=[0.160915], y=[0.992947], z=[0.000000]
x=[0.162704], y=[0.992782], z=[0.000000]
x=[0.164490], y=[0.992615], z=[0.000000]
x=[0.166274], y=[0.992446], z=[0.000000]
x=[0.168056], y=[0.992275], z=[0.000000]
x=[0.169837], y=[0.992103], z=[0.000000]
x=[0.171616], y=[0.991928], z=[0.000000]
x=[0.173392], y=[0.991752], z=[0.000000]
x=[0.175167], y=[0.991573], z=[0.000000]
x=[0.176940], y=[0.991393], z=[0.000000]
